what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265293130234
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265293130390
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265293133578
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265293134968
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265293136921
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265293137968
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265293145515
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265293147281
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265293148078
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265293155781
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265293162218
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265293162968
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293168671
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293182828
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265293184593
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293187031
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293199953
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293207859
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293209421
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293217515
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293223156
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293229812
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293242968
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293247578
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293257671
