what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293265546
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293267015
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293281718
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293289703
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293330109
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293421156
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293438843
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293444171
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293446046
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293572734
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265293600828
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265293603203
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265293604078
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293605843
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293615328
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265293618593
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293626937
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293781093
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265293782468
opened,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1265293787234
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293788921
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293801406
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265293804312
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265293812375
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265293819625
