what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265306798984
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265306825125
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265306838828
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265306901265
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265306907093
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265306917812
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265306920718
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265306926406
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265306930062
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265306939687
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265306941703
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265306954140
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265306957031
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.smartEnter",1265306978546
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265306988390
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265307002406
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265307005953
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265307038484
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265307041796
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265307054750
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265307068156
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1265307085250
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265307087781
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265307207828
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265307216953
