what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265296108640
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265296117140
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265296180125
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265296187906
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265296194171
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265296202296
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265296206015
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265296208031
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265296224421
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265296336859
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1265296350453
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265296352703
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265296365343
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265296368421
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265296375109
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265296385937
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265296390218
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265296390750
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265296394406
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265296405890
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265296424109
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265296445343
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265296447781
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265296448187
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265296497843
