what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"win32",1265293100703
arch,sysinfo,,,"x86",1265293100703
ws,sysinfo,,,"win32",1265293100703
locale,sysinfo,,,"it_IT",1265293100703
processors,sysinfo,,,"2",1265293100703
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1265293100703
java.runtime.version,sysinfo,,,"1.6.0_16-b01",1265293100703
java.specification.name,sysinfo,,,"Java Platform API Specification",1265293100703
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1265293100703
java.specification.version,sysinfo,,,"1.6",1265293100703
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1265293100703
java.version,sysinfo,,,"1.6.0_16",1265293100703
java.vm.info,sysinfo,,,"mixed mode",1265293100703
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1265293100703
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1265293100703
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1265293100703
java.vm.specification.version,sysinfo,,,"1.0",1265293100703
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1265293100703
java.vm.version,sysinfo,,,"14.2-b01",1265293100703
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1265293100843
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1265293101234
started,bundle,org.eclipse.mylyn.commons.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.commons.ui",1265293101578
started,bundle,org.eclipse.team.cvs.ui,3.3.201.R35x_v20090826-0905,"org.eclipse.team.cvs.ui",1265293102140
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.core",1265293102406
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.ui",1265293103812
