what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263890158078
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263890161390
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263890165250
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263890165468
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263890165468
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263890166921
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1263890169250
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263890169250
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263890180468
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263890183687
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263890184140
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263890184250
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1263890756609
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263890761640
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263890777562
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263890777875
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263890778000
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1263890796296
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263890808921
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263890815765
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1263890815812
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263890819968
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263890593000
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263890596296
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1263890709828
