what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265124711953
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265124808468
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265124899796
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265124900156
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265124900156
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265124907078
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265124958812
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265125066562
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265125113796
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265125250562
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265125388421
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265125413140
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265125496421
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265125505109
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265125511375
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265125513921
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265125594125
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265125594578
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265125594796
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265125933062
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265125944359
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265125944625
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265125944843
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265125960140
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265125962703
