what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1263888158359
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263888162312
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263888171531
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263888171906
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263888172062
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263888181218
started,bundle,org.eclipse.mylyn.java.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.ui",1263888200656
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263888230484
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263888398046
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263888433296
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263888439015
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1263888441953
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263888442515
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263888453500
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263888454234
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263888478562
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263888513437
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263888528750
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263888649968
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263888697390
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263888788921
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263888801875
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263888802453
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263888964187
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263889013671
