what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265294258531
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265294269703
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265294291296
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265294295453
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265294295765
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265294302109
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265294302984
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265294309703
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265294332484
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265294357703
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265294826250
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265294870765
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265294877234
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265294877500
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265294988406
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265294990359
started,bundle,org.eclipse.mylyn.java.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.ui",1265295091218
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265295151828
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265295157281
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265295158515
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265295160625
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265295291187
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265295292859
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265295312953
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265295313437
