what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264594637625
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264594637656
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264594641031
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264594652296
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264594652421
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264594726531
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1264594744531
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264594752328
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264594764750
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264594771500
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264594783281
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264594784937
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264594785656
started,bundle,org.eclipse.mylyn.java.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.ui",1264594834515
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264594853140
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264594854312
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264594860609
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264594864343
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264594864359
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264594900859
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264594910968
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264594957687
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264594958125
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264594964390
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264594986109
